id,relacionados,name,description,precio,imagen,categorias,linkPago,subcategorias,oferta,colores
64,,Set X 2 Saleros,"Cod or: 51014&nbsp; &nbsp;&nbsp;. Set de 2 piezas de saleros de vidrio de alta calidad, con una longitud de 9 cm y tapa de acero inoxidable, que mantendrán tus especias favoritas, como sal, pimienta y condimentos, frescas y protegidas de la humedad. Además, su versatilidad no tiene límites, ya que también pueden funcionar como prácticos palilleros. Su diseño moderno y minimalista combina a la perfección con cualquier estilo de cocina, mientras que el vidrio transparente te permite visualizar cual condimento usar y controlar fácilmente la cantidad de especias que añades a tus platillos. Añade un elemento sofisticado y funcional a tu mesa.. Características:. - set de 2 piezas de saleros de vidrio. - largo: 9 cm. - ancho: 4 cm. - diámetro boquilla: 2.5 cm. - protege las especias de la humedad. - diseño moderno y minimalista. - vidrio transparente para un fácil control de la cantidad de especias. - versátil: ideal para sal, pimienta, condimentos y como palillero. - aporta elegancia y funcionalidad a tu mesa y cocina.",79,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20TECNO/2026/CAMP%203/51014%20(1).jpeg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=64&limit=1000,,,
377,340 378 336 379,RECIPIENTE RECTANGULAR TRIO 750 ML,"Ideal para conservar diferentes alimentos!&nbsp; &nbsp; &nbsp;&nbsp;. ""recipiente con capacidad de 750ml. Apto para freezer. Libre de bpa."".",79,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20ENCATEX/CAMP%205/7896042059969.jpg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=377&limit=1000,,,
357,361 355 358,Recipiente Traba Mas Rect 360 Ml,"Ideal para almacenar diferentes alimentos!&nbsp; &nbsp; &nbsp; &nbsp;. Recipiente de plástico rectangular, transparente con una línea de color: azul, menta o rojo. Medidas: 13,8 cm x 10,2 cm x 6 cm - capacidad: 360 ml. Material polipropileno no tóxico, libre de bpa.",69,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20ENCATEX/CAMP%204/7896042078335.jpg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=357&limit=1000,,,
204,339 375 335,Recipiente Pop Cuadrado 1 Lt,Recipiente cuadrado. Capacidad: 1lt. Medidas: 18cm de largo x 6cm de altura x 18cm de ancho. Libre de bpa. Apto para freezer y microondas.,79,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20ENCATEX/7899808894361.jpg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=204&limit=1000,,,
344,343 342,Pote 900 Ml Connect,Ideal para almacenar distintas cantidades de alimento!&nbsp; &nbsp; &nbsp; &nbsp;&nbsp;. Recipiente rectangular estampado - capacidad: 900ml - medida: 16cm largo x 11.5cm ancho x 8.5cm alto - libre de bpa - apto para freezer.,79,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20ENCATEX/CAMP%204/7899808861899%20(1).jpg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=344&limit=1000,,,
343,344 342,Pote 600 Ml Connect,Ideal para almacenar distintas cantidades de alimento!&nbsp; &nbsp; &nbsp; &nbsp;&nbsp;. Recipiente rectangular estampado - capacidad: 600ml - medida: 14.5cm largo x 10cm ancho x 7cm alto - libre de bpa - apto para freezer.,79,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20ENCATEX/CAMP%204/7899808861905%20(1).jpg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=343&limit=1000,,,
337,338,Recipiente Tapa Rosca 720 Ml,"Ideal para almacenar diferentes alimentos!&nbsp; &nbsp; &nbsp; &nbsp;. Recipiente con tapa rosca, ideal para guardar alimentos. Capacidad 720ml. Medidas: 11.5cm diametro x 10cm alto. Libre de bpa.",69,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20ENCATEX/CAMP%204/7899808859117-.jpeg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=337&limit=1000,,,
71,,Mini Selladora De Bolsa,"Cod or: 51413&nbsp; &nbsp;. Mini selladora de embalajes sellador alimentos portátil. Sellador de plásticos portátil ideal para sellar cualquier tipo de bolsas plásticas, frías o calientes, como si nuncahubieran sido abiertas, quedando en perfectas condiciones nuevamente. Su sistema de sellado es muy rápido, en 03 segundos calienta y sella todos los tipos de bolsas de plástico. Mantiene todo el frescor y sabor de los alimentos, como verduras, legumbres, frutas, fiambres y carnes, que podrán ser guardados en un envase sellado, mucho más seguro, higiénico y compacto. Facilita el día a día en la cocina y mantiene los alimentos siempre frescos. Mantiene tus alimentos libres de insectos y frescos por más tiempo.- composición: plástico. - color: negro y blanco. - dimensiones: 10 x 4 x 4,5 cm. - alimentación: 2 pilas aa (no incluidas).",69,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20TECNO/2026/CAMP%203/51413%20(1).jpeg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=71&limit=1000,,,
65,67 66,Aceitera De Vidrio 150ml,"Cod or: 366&nbsp; &nbsp; &nbsp;. Aceitera/vinagrera de vidrio, liso envase. De 150 c.c. Para mantener la mesa elegante con el clásico dispensador de aceite o vinagre en botella. Con diseño de boquilla simple para verter en menor medida a platos individuales o en mayores cantidades para cocinar. Para condimentar fácil y rápido. Mantené tu cocina organizada. Material: vidrio. Capacidad: 150 c.c.",69,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20TECNO/2026/CAMP%203/366-389-275%20(2).jpeg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=65&limit=1000,,,
314,328,Agarradera Home Class Water Proof,Olvidate de las quemaduras al cocinar!&nbsp; &nbsp;&nbsp; &nbsp;&nbsp;. Agarradera water proof medidas: 20x20cm. Composición: 100% poliéster. Se puede lavar en lavarropas y planchar. Anti manchas - repele liquidos - calidad superior.,69,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20ENCATEX/7730784157814.png,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=314&limit=1000,,,
79,,Pelapapas De Ceramica Filo,Cod or: 61926 -&nbsp; &nbsp; &nbsp;. Indispensable en cada hogar!. - pelador de verduras. - asas antideslizantes. - sin elección de color. - 11x6cm. - fácil de usar y limpiar.,69,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20TECNO/2026/CAMP%204/61926%20(1).jpeg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=79&limit=1000,,,
378,340 377 336 379,RECIPIENTE RECTANGULAR TRIO 600 ML,"Ideal para conservar diferentes alimentos!&nbsp; &nbsp; &nbsp;&nbsp;. ""recipiente con capacidad de 600ml. Apto para freezer. Libre de bpa."".",59,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20ENCATEX/CAMP%205/7896042059976.jpg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=378&limit=1000,,,
307,303 305,Cubiertos Treviso Tenedor Set X 3,"Producto indispensable para tu hogar!&nbsp; &nbsp;.. Cubiertos simonaggio, linea treviso - material: acero inoxidable, mango de polipropileno -.",59,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20ENCATEX/7896211856160.jpg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=307&limit=1000,Utensilios,,
336,203 340 377 378,Recipiente Rectangular 620ml,Ideal para almacenar diferentes alimentos!&nbsp; &nbsp; &nbsp; &nbsp;. Recipiente rectangular ideal para guardar alimentos - capacidad 620 ml - material polipropileno. Libre de bpa. Excelente calidad.,59,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20ENCATEX/CAMP%204/7899808859285-%20(2).jpeg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=336&limit=1000,,,
330,,Repasador Kanguro Ajedrez,"&nbsp;ideales para secar platos o en tus tareas diarias!!&nbsp; &nbsp; &nbsp;. Repasadores de excelente calidad, tamaño: 37x52cm - composición: 85% algodón y 15% poliéster, colores surtidos.",59,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20ENCATEX/7730784038908%207730784113889%207730942632993%207730784038892-.jpeg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=330&limit=1000,,,
335,339 375 204,Recipiente Cuadrado 500 Ml,Ideal para almacenar diferentes alimentos!&nbsp; &nbsp; &nbsp; &nbsp;. Recipiente cuadrado ideal para guardar alimentos - capacidad 500ml. Material polipropileno. Libre de bpa. Excelente calidad.,59,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20ENCATEX/CAMP%204/7899808859209-.jpeg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=335&limit=1000,,,
342,344 343,Pote 370 Ml Connect,Ideal para almacenar distintas cantidades de alimento!&nbsp; &nbsp; &nbsp; &nbsp;&nbsp;. Recipiente rectangular estampado - capacidad: 370ml - medida: 12.5cm largo x 8.5cm ancho x 6cm alto - libre de bpa - apto para freezer.,49,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20ENCATEX/CAMP%204/7899808861943.jpg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=342&limit=1000,,,
303,307 305 306 308,Cubiertos Treviso Set X 3,"Producto indispensable para tu hogar!&nbsp; &nbsp;.. Cubiertos simonaggio, linea treviso - material: acero inoxidable, mango de polipropileno.",59,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20ENCATEX/7896211820475.jpg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=303&limit=1000,,,
305,307 303 306 308,Cubiertos Treviso Cuchara Set X 3,"Producto indispensable para tu hogar!&nbsp; &nbsp;.. Cubiertos simonaggio, linea treviso - material: acero inoxidable, mango de polipropileno -.",59,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20ENCATEX/7896211856153.jpg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=305&limit=1000,Utensilios,,
319,320,Individual Bamboo,Ideal para decorar la mesa y protegerla!&nbsp; &nbsp; &nbsp;. Individual ideal para decorar la mesa y protegerla - colores atractivos con excelente terminación lo que le da una mayor duración - material: bamboo. Medidas: 30x45cm.,59,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20ENCATEX/7730942637189.jpg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=319&limit=1000,,,
306,303 305 308,Cubiertos Treviso Cuchillos X 3,"Producto indispensable para tu hogar!&nbsp; &nbsp;.. Cubiertos simonaggio, linea treviso - material: acero inoxidable, mango de polipropileno -.",59,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20ENCATEX/7896211856177.jpg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=306&limit=1000,,,
297,,Porta Detergente Compacto,"Ideal para tu cocina o lavadero!&nbsp; &nbsp;. Porta detergente y esponja de plastico - medidas: 18cm largo, 13,5cm ancho, 3,5cm altura,.",49,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20ENCATEX/7896042026329.jpg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=297&limit=1000,,,
308,303 305 306,Cubiertos Treviso Cuch Postr X 3,"Producto indispensable para tu hogar!&nbsp; &nbsp;.. Cubiertos simonaggio, linea treviso - material: acero inoxidable, mango de polipropileno -.",49,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20ENCATEX/7896211823377.jpg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=308&limit=1000,,,
148,147,Set X 4 Almohadillas Maquillaje,Cod or: 6134501 -&nbsp; &nbsp;. Ideales para aplicar maquillaje líquido y cremoso!. - colores surtidos sin elección. - 2cm de grosor. - suaves.,39,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20TECNO/2026/CAMP%204/6134501.jpeg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=148&limit=1000,,,
147,148,Set X 5 Almohadillas Maquillaje,Cod or: 6134401 -&nbsp;. Ideales para aplicar maquillaje líquido y cremoso!. - colores surtidos sin elección. - 1cm de grosor. - suaves.,39,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20TECNO/2026/CAMP%204/6134401-.jpeg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=147&limit=1000,,,
379,377 378,RECIPIENTE RECTANGULAR TRIO 350 ML - GRIS,"Ideal para conservar diferentes alimentos!&nbsp; &nbsp; &nbsp;&nbsp;. ""recipiente con capacidad de 350ml. Medidas: 10.8cm largo x 9.8cm ancho x 8.3cm alto. Apto para freezer. Libre de bpa."".",39,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20ENCATEX/CAMP%205/7896042059877.jpg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=379&limit=1000,,,
120,,Mini Set De Jardin X 2 Piezas,"Cod or: 518 - cod web: 518.. Ideal para suculentas, tunas y pequeñas plantas!. - pala cultivadora. - rastrillo. - 25cm. - plástico y metal. - sin elección de color.. También para que los niños se inicien en la jardinería o la huerta.",39,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20TECNO/2026/CAMP%204/518%20(2).jpeg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=120&limit=1000,,,
316,,Individual Pp 42 x 27 Ad,"Ideales para uso diario!&nbsp; &nbsp; &nbsp;. ""individual plastico antimanchas, repele liquidos. Tamaño: 42x27cm. Ideales para su uso diario."".",29,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20ENCATEX/7730784155995.jpg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=316&limit=1000,,,
55,56,Frasco De Vidrio Tapa A Cuadritos 100 Ml,"Cod or: frs-001 -&nbsp; &nbsp;&nbsp;. Tarros de cristal para mermelada, postre, pures y salsas de 100 ml con tapa de rosca metálica hermética, podrás conservar tus mermeladas, conservas, purés y salsas caseras con estilo. Estos elegantes frascos son perfectos para almacenar y mostrar tus creaciones culinarias. Su diseño resistente y duradero protege tus alimentos del aire y la humedad, manteniendo su sabor intenso durante más tiempo. Además, su tamaño compacto y fácil de manejar los hace perfectos para llevarlos contigo a cualquier lugar.",29,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20TECNO/2026/CAMP%203/FRS-005.jpeg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=55&limit=1000,,,
398,,MINI PROYECTOR LCD WI FI BLUETOOTH Y CONTROL REMOTO,"Cod or: hy300&nbsp; &nbsp; &nbsp;. Disfruta de una experiencia visual inigualable!. Andorid 11. Memoria ram. 1gb. Memoria rom: 8gb. Quad core arm cortex a53. Conexión wifi / bluetooth. Resolución más.: full hd. Distancia proyección: 1.2 - 4 metros. Tamaño de imagen: 40 - 130"". Rotación 180°. Puertos hdtv / usb / 3.5. Parlante incorporado. Comptaibilidad de video: hdtv, tsc, pal, etc. Compatibilidad de formatos: mpg, mov, mkv, dat, mp4, vb, mp3, wma, aac, ac3, m4a, jpeg, bmp, png, txt. Soporta subtítulos en varios idiomas. Corrección automática de imagen. Funcionamiento: 200v. Medidas: 18.8 x 10.3 x 10 cm.",3.599,https://nuvex.uy/image/catalog/CATEGORIAS/TECNO/2026/CAMP%205/DUL-HY300%20(2).jpeg,Tecno,http://nuvex.uy/index.php?route=product/product&path=3&product_id=398&limit=1000,,,
315,,Individual Pp Redondo,"Ideales para uso diario!&nbsp; &nbsp; &nbsp;. ""individuales diseños coloridos -&nbsp;. Diamentro: 30cm - composición: pvc."".",29,https://nuvex.uy/image/catalog/CATEGORIAS/HOGAR/BAZAR%20ENCATEX/7730784103408.jpg,Hogar,http://nuvex.uy/index.php?route=product/product&path=2&product_id=315&limit=1000,,,
123,,Foco Led Exterior Con Panel Solar,"Cod or: gd-60h -&nbsp; &nbsp;&nbsp;. Ideal para iluminar espacios exteriores amplios, jardines, accesos y zonas sin conexión eléctrica!. - 101 leds. - 60w. - batería de 5500 mah. - resistente al agua. - 24x20cm. - aluminio + vidrio. - incluye control remoto.",1.449,https://nuvex.uy/image/catalog/CATEGORIAS/TECNO/2026/CAMP%204/GD-60H.jpeg,Tecno,http://nuvex.uy/index.php?route=product/product&path=3&product_id=123&limit=1000,,,
384,,MIXER MULTIFUNCIÓN BOMA,"Cod or: bm-1980&nbsp; &nbsp; &nbsp;. Versatilidad y potencia del mixer multifunción boma, tu aliado perfecto en la cocina para preparar una variedad de recetas con facilidad y eficiencia. Con una potencia de 800w, este mixer garantiza un rendimiento óptimo para mezclar, triturar y batir ingredientes con rapidez. Equipado con cuchillas de acero inoxidable de alta calidad, el mixer boma asegura una durabilidad excepcional y resultados precisos en cada uso. Con dimensiones compactas de 35 x 7 cm, este dispositivo se adapta cómodamente a cualquier espacio de trabajo en la cocina, facilitando su almacenamiento cuando no está en uso. Desde batidos suaves hasta purés cremosos, el mixer multifunción boma ofrece la combinación perfecta de potencia y funcionalidad para satisfacer tus necesidades culinarias diarias con facilidad. - 2 velocidades. - 2 colores&nbsp;.",1.299,https://nuvex.uy/image/catalog/CATEGORIAS/TECNO/2026/CAMP%205/DUL-BM-1980%20(1).jpeg,Tecno,http://nuvex.uy/index.php?route=product/product&path=3&product_id=384&limit=1000,,,
113,,Aspiradora PortÁtil Recargable,Cod or: md-a3 -&nbsp; &nbsp; &nbsp;. Ideal para mantener tus sillones y vehículos impecables!. - potencia de 120w. - 12v. - batería de 6000mah. - abs. - 24x22x8cm. - accesorios. - multifunción.,1.499,https://nuvex.uy/image/catalog/CATEGORIAS/TECNO/2026/CAMP%204/MD-A3%20(2).jpeg,Tecno,http://nuvex.uy/index.php?route=product/product&path=3&product_id=113&limit=1000,,,
268,,Lavadora PortÁtil De Alta PresiÓn,"Cod or: lh-hi01&nbsp;-&nbsp; &nbsp;&nbsp;. Ideal para limpiar autos, bicicletas, ventanas, patios y hasta embarcaciones!.. Batería recargable. 21v / 6000 mah. Potencia: 260w. Manguera 5 mts. Material: metal + abs. Incluye accesorios. Medidas: 27 x 26 x 7.3 cm. Medidas maletín: 28 x 31 x 12 cm.",1.299,https://nuvex.uy/image/catalog/CATEGORIAS/TECNO/2026/CAMP%204/DUL-LH-HI01%20(1).jpeg,Tecno,http://nuvex.uy/index.php?route=product/product&path=3&product_id=268&limit=1000,,,
106,,Secador De Pelo Profile Con Accesorios,"Cod or: pr-mx160&nbsp; &nbsp;&nbsp;. ¡dale a tu cabello el cuidado que se merece con el secador de cabello profile mx160 1600w difusor! ️transforma tu rutina de secado con nuestro secador de cabello de alta potencia, diseñado para ofrecer resultados profesionales en la comodidad de tu hogar. Características destacadas:. Potencia: 1600w para un secado rápido y eficiente. Incluye difusor: ideal para definir rizos y añadir volumen. Ajustes de calor y velocidad: tres niveles de calor y dos velocidades para un control total. Tecnología iónica: reduce el frizz y deja el cabello suave y brillante. Ergonomía: diseño ligero y manejable para mayor comodidad.",1.199,https://nuvex.uy/image/catalog/CATEGORIAS/TECNO/2026/CAMP%204/PR-MX160%20(3).jpeg,Tecno,http://nuvex.uy/index.php?route=product/product&path=3&product_id=106&limit=1000,,,
96,,Maquina Algodon De Azucar,"Cod or: 24e4050&nbsp; &nbsp;. Disfruta de deliciosos algodones de azúcar en casa con esta máquina de 500w de potencia y rápido calentamiento. Ideal para celebraciones o cualquier momento especial, permite crear porciones individuales en minutos usando azúcares de colores o caramelos triturados. Bandeja anti-salpicadura, botón on/off y fuertes ventosas de silicona. - 25x16,5cm.",1.199,https://nuvex.uy/image/catalog/CATEGORIAS/TECNO/2026/CAMP%204/24E4050%20(4).jpeg,Tecno,http://nuvex.uy/index.php?route=product/product&path=3&product_id=96&limit=1000,,,
